Animal ID,Date of Birth,Name,DateTime,MonthYear,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A754023,3/14/17,,2017-07-18T16:39:00,Jul-17,Transfer,Snr,Cat,Intact Male,4 months,Domestic Shorthair Mix,Brown Tabby/White
A752484,6/22/09,Koko,2017-07-18T16:59:00,Jul-17,Transfer,Partner,Dog,Neutered Male,8 years,Labrador Retriever Mix,Brown
A752073,6/17/16,*Jasmine,2017-07-18T17:05:00,Jul-17,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Red
A753996,5/14/17,Ginger,2017-07-18T17:09:00,Jul-17,Adoption,,Dog,Spayed Female,2 months,Jack Russell Terrier/Pembroke Welsh Corgi,Brown
A754010,9/14/16,Yogi,2017-07-18T17:16:00,Jul-17,Adoption,,Dog,Neutered Male,10 months,Border Collie Mix,White/Black
A753998,4/21/15,Jungle,2017-07-18T17:17:00,Jul-17,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black
A751094,12/4/14,Josephine,2017-07-18T17:22:00,Jul-17,Adoption,,Dog,Spayed Female,2 years,Staffordshire Mix,Brown Brindle
A754055,5/14/17,Amor,2017-07-18T17:26:00,Jul-17,Adoption,,Dog,Spayed Female,2 months,Plott Hound Mix,Brown Brindle/White
A753933,11/13/16,Pepper,2017-07-18T17:41:00,Jul-17,Adoption,,Dog,Neutered Male,8 months,Beagle Mix,Black
A753995,5/14/17,Basil,2017-07-18T17:49:00,Jul-17,Adoption,,Dog,Neutered Male,2 months,Jack Russell Terrier/Pembroke Welsh Corgi,White/Tan
A750892,5/1/17,,2017-07-18T18:02:00,Jul-17,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A754305,7/12/17,,2017-07-18T18:26:00,Jul-17,Transfer,Partner,Cat,Unknown,6 days,Domestic Shorthair Mix,Black
A754306,7/12/17,,2017-07-18T18:26:00,Jul-17,Transfer,Partner,Cat,Unknown,6 days,Domestic Shorthair Mix,Lynx Point
A754307,7/12/17,,2017-07-18T18:26:00,Jul-17,Transfer,Partner,Cat,Unknown,6 days,Domestic Shorthair Mix,Lynx Point
A754054,3/16/17,,2017-07-18T18:30:00,Jul-17,Adoption,,Dog,Neutered Male,4 months,Standard Schnauzer Mix,Black/Gray
A753043,5/15/17,,2017-07-18T18:34:00,Jul-17,Adoption,Foster,Dog,Spayed Female,2 months,Australian Shepherd Mix,Brown Brindle/White
A754012,9/14/16,Bryce,2017-07-18T19:10:00,Jul-17,Adoption,,Dog,Neutered Male,10 months,Dachshund Mix,Tricolor
A750967,5/11/17,*Lewis,2017-07-18T22:58:00,Jul-17,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A753997,5/14/17,,2017-07-19T13:13:00,Jul-17,Adoption,,Dog,Neutered Male,2 months,Jack Russell Terrier/Pembroke Welsh Corgi,Brown/White
A750843,4/16/17,*Rebecca,2017-07-19T13:20:00,Jul-17,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby
A751032,4/24/17,*Poppy,2017-07-19T13:22:00,Jul-17,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black
A752875,4/28/17,*Poolside,2017-07-19T14:02:00,Jul-17,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A751854,4/26/17,*Henrietta,2017-07-19T14:03:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Siamese Mix,Lynx Point
A612854,5/19/11,*Gordon,2017-07-19T14:35:00,Jul-17,Adoption,,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Black/White
A754342,7/4/17,,2017-07-19T14:57:00,Jul-17,Transfer,Partner,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Tortie
A754160,5/1/17,Orange,2017-07-19T15:57:00,Jul-17,Adoption,,Cat,Intact Male,2 months,Domestic Shorthair Mix,Orange Tabby/White
A753393,7/5/16,Sissy,2017-07-19T16:16:00,Jul-17,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A754367,6/19/17,,2017-07-19T17:11:00,Jul-17,Transfer,Partner,Cat,Unknown,4 weeks,Domestic Shorthair Mix,Orange Tabby/White
A754368,6/19/17,,2017-07-19T17:11:00,Jul-17,Transfer,Partner,Cat,Unknown,4 weeks,Domestic Shorthair Mix,Black/White
A751369,6/7/15,*Duncan,2017-07-19T17:19:00,Jul-17,Adoption,,Dog,Neutered Male,2 years,Pit Bull Mix,Red
A754095,7/15/15,,2017-07-19T17:38:00,Jul-17,Adoption,,Dog,Spayed Female,2 years,Cairn Terrier Mix,Black/Brown
A753554,12/8/16,Little Bit,2017-07-19T17:44:00,Jul-17,Transfer,Snr,Cat,Intact Male,7 months,Domestic Shorthair Mix,Blue/White
A754076,7/15/15,,2017-07-19T17:45:00,Jul-17,Transfer,Snr,Cat,Intact Female,2 years,Domestic Shorthair Mix,Black
A754116,4/30/17,,2017-07-19T17:47:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A751293,4/6/17,*Eudora,2017-07-19T17:47:00,Jul-17,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Medium Hair Mix,Blue
A751296,4/6/17,*Leonard,2017-07-19T17:47:00,Jul-17,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Medium Hair Mix,Blue Tabby
A754258,8/18/16,Blue,2017-07-19T17:59:00,Jul-17,Transfer,Partner,Dog,Neutered Male,11 months,German Wirehaired Pointer,Chocolate
A751294,4/6/17,*Albert,2017-07-19T18:00:00,Jul-17,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Medium Hair Mix,Blue Tabby
A750670,4/16/17,*Bella,2017-07-20T08:36:00,Jul-17,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Blue Tabby
A751128,5/3/17,Niki,2017-07-20T08:39:00,Jul-17,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A752006,6/16/16,*Dingo,2017-07-20T11:27:00,Jul-17,Transfer,Partner,Dog,Neutered Male,1 year,Pit Bull Mix,Brown/White
A586742,10/12/04,Smokey,2017-07-20T11:33:00,Jul-17,Transfer,Partner,Dog,Neutered Male,12 years,American Eskimo,White
A621498,3/7/11,Bella,2017-07-20T11:34:00,Jul-17,Transfer,Partner,Dog,Spayed Female,6 years,American Pit Bull Terrier Mix,Blue/White
A753494,7/7/15,Beau,2017-07-20T12:47:00,Jul-17,Adoption,,Dog,Neutered Male,2 years,Chinese Sharpei Mix,Brown Brindle/White
A754100,7/15/15,*Kira,2017-07-20T13:59:00,Jul-17,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair Mix,White/Black
A754101,7/15/15,,2017-07-20T13:59:00,Jul-17,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black/White
A658729,7/14/11,Alistair,2017-07-20T14:00:00,Jul-17,Transfer,Partner,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Brown Tabby/White
A754135,7/16/10,Walter,2017-07-20T14:01:00,Jul-17,Transfer,Partner,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Orange Tabby
A753489,7/7/15,*Goofy,2017-07-20T14:23:00,Jul-17,Transfer,Partner,Dog,Intact Male,2 years,Anatol Shepherd Mix,White/Brown
A717155,6/3/11,Sadie,2017-07-20T16:52:00,Jul-17,Adoption,,Dog,Spayed Female,6 years,Australian Shepherd Mix,White/Tan
A751721,5/6/17,*Leah,2017-07-20T17:13:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black/White
A754140,11/16/16,Cisco Kid,2017-07-20T17:17:00,Jul-17,Adoption,,Dog,Neutered Male,8 months,Chihuahua Shorthair Mix,Brown/Black
A754294,5/3/17,Ginger,2017-07-20T17:24:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair Mix,Cream Tabby/White
A754220,11/17/16,Stormy,2017-07-20T17:25:00,Jul-17,Adoption,,Cat,Neutered Male,8 months,Domestic Shorthair Mix,Blue
A754009,5/14/17,Lucky,2017-07-20T17:52:00,Jul-17,Adoption,,Dog,Neutered Male,2 months,Chihuahua Shorthair Mix,Cream
A754154,4/16/17,,2017-07-20T18:25:00,Jul-17,Adoption,,Dog,Neutered Male,3 months,Chihuahua Shorthair Mix,Black/Brown
A753919,7/13/15,Lynzi,2017-07-20T18:51:00,Jul-17,Adoption,,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Silver/Tan
A754243,7/17/14,Henry,2017-07-20T19:33:00,Jul-17,Adoption,,Dog,Neutered Male,3 years,Dachshund Mix,Brown Brindle/White
A754068,7/15/13,*Louie,2017-07-20T22:04:00,Jul-17,Adoption,,Dog,Neutered Male,4 years,Rottweiler,Black/Brown
A749616,5/16/17,*Morrissey,2017-07-21T09:55:00,Jul-17,Adoption,Foster,Dog,Neutered Male,2 months,Labrador Retriever Mix,Tricolor
A749617,5/16/17,*Merle,2017-07-21T09:55:00,Jul-17,Adoption,Foster,Dog,Neutered Male,2 months,Labrador Retriever Mix,Brown Merle
A749609,5/16/17,*Emmy Lou,2017-07-21T10:12:00,Jul-17,Adoption,Foster,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black/Brown
A753754,7/11/14,*Zany,2017-07-21T11:33:00,Jul-17,Transfer,Partner,Dog,Intact Male,3 years,Pit Bull Mix,Blue/White
A749530,5/16/08,Kit,2017-07-21T11:34:00,Jul-17,Transfer,Partner,Dog,Neutered Male,9 years,Labrador Retriever Mix,White
A348400,11/25/02,Sweet Pea,2017-07-21T12:09:00,Jul-17,Adoption,,Cat,Spayed Female,14 years,Scottish Fold Mix,Black/White
A705930,6/22/14,Bleu,2017-07-21T12:30:00,Jul-17,Adoption,,Dog,Spayed Female,3 years,Labrador Retriever/Border Collie,Chocolate/White
A740771,12/22/15,*Edmund,2017-07-21T13:02:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever Mix,Yellow
A754203,7/17/16,,2017-07-21T14:23:00,Jul-17,Transfer,Snr,Cat,Intact Female,1 year,Domestic Shorthair Mix,Torbie
A754182,7/17/16,,2017-07-21T14:24:00,Jul-17,Transfer,Snr,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby
A751439,5/1/17,*Coco,2017-07-21T14:39:00,Jul-17,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby
A754113,3/27/14,Leila,2017-07-21T15:00:00,Jul-17,Transfer,Partner,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Gray
A754034,3/14/17,Thelma,2017-07-21T15:46:00,Jul-17,Adoption,,Dog,Spayed Female,4 months,Pit Bull Mix,Brown Brindle
A754236,5/2/17,,2017-07-21T17:01:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico
A754221,11/17/16,Luna,2017-07-21T17:06:00,Jul-17,Adoption,,Cat,Neutered Male,8 months,Domestic Shorthair Mix,Blue Tabby
A751091,6/4/13,Peanut,2017-07-21T17:14:00,Jul-17,Adoption,,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Brown Tabby
A736729,12/16/15,Snow,2017-07-21T17:33:00,Jul-17,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Cream/White
A754228,5/17/17,,2017-07-21T17:34:00,Jul-17,Adoption,,Dog,Neutered Male,2 months,Queensland Heeler Mix,Red/White
A753967,1/13/17,,2017-07-21T17:49:00,Jul-17,Adoption,,Dog,Spayed Female,6 months,Chihuahua Shorthair Mix,Black
A754222,5/2/17,,2017-07-21T18:02:00,Jul-17,Adoption,,Dog,Neutered Male,2 months,Pit Bull Mix,Tan/White
A750379,5/23/17,*Pippi,2017-07-21T18:03:00,Jul-17,Adoption,Foster,Cat,Spayed Female,1 month,Domestic Medium Hair Mix,White/Black
A754553,7/14/17,,2017-07-21T18:06:00,Jul-17,Transfer,Partner,Dog,Intact Male,1 week,Labrador Retriever Mix,Brown
A754554,7/14/17,,2017-07-21T18:07:00,Jul-17,Transfer,Partner,Dog,Intact Female,1 week,Labrador Retriever Mix,Brown/White
A754556,7/14/17,,2017-07-21T18:08:00,Jul-17,Transfer,Partner,Dog,Intact Male,1 week,Labrador Retriever Mix,Tan/White
A754557,7/14/17,,2017-07-21T18:09:00,Jul-17,Transfer,Partner,Dog,Intact Female,1 week,Labrador Retriever Mix,Tan/White
A754558,7/14/17,,2017-07-21T18:10:00,Jul-17,Transfer,Partner,Dog,Intact Male,1 week,Labrador Retriever Mix,Tan/White
A754006,4/26/17,,2017-07-21T18:37:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Tortie
A742283,1/18/15,Luna,2017-07-21T19:14:00,Jul-17,Adoption,,Dog,Spayed Female,2 years,Collie Rough Mix,Tan/White
A754181,4/17/17,,2017-07-21T21:59:00,Jul-17,Adoption,,Dog,Spayed Female,3 months,Labrador Retriever Mix,Black/White
A754209,7/17/14,,2017-07-21T22:00:00,Jul-17,Adoption,,Dog,Neutered Male,3 years,Chihuahua Longhair Mix,Tricolor
A754002,7/14/15,Lulu,2017-07-21T22:00:00,Jul-17,Adoption,,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Black/Brown
A754038,5/22/17,Basil,2017-07-21T22:01:00,Jul-17,Adoption,,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A752378,5/15/17,Luna,2017-07-22T10:05:00,Jul-17,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico
A754577,5/22/17,Belle,2017-07-22T10:48:00,Jul-17,Transfer,Partner,Dog,Intact Female,1 month,Chihuahua Shorthair Mix,White/Black
A749632,4/29/17,*Sally,2017-07-22T11:13:00,Jul-17,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico
A754289,7/18/14,Honey,2017-07-22T12:06:00,Jul-17,Adoption,,Dog,Spayed Female,3 years,Dachshund/Chihuahua Shorthair,Brown/White
A749602,5/17/17,,2017-07-22T12:09:00,Jul-17,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Seal Point
A754282,4/18/17,,2017-07-22T12:20:00,Jul-17,Transfer,Snr,Cat,Intact Male,3 months,Domestic Shorthair Mix,Orange Tabby
A754286,7/18/15,,2017-07-22T12:20:00,Jul-17,Transfer,Snr,Cat,Intact Female,2 years,Domestic Shorthair Mix,Blue/White
A754287,7/18/16,,2017-07-22T12:20:00,Jul-17,Transfer,Snr,Cat,Intact Male,1 year,Domestic Shorthair Mix,Black/White
A754265,4/18/17,,2017-07-22T12:21:00,Jul-17,Transfer,Snr,Cat,Intact Male,3 months,Domestic Shorthair Mix,Orange Tabby/White
A751451,6/8/15,*Ryker,2017-07-22T12:50:00,Jul-17,Adoption,,Dog,Neutered Male,2 years,Pit Bull Mix,Brown/White
A749600,5/17/17,Kitty,2017-07-22T14:14:00,Jul-17,Adoption,,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue
A754200,3/17/17,,2017-07-22T15:36:00,Jul-17,Adoption,,Dog,Neutered Male,4 months,Labrador Retriever Mix,Black/White
A754347,7/19/12,Old Red,2017-07-22T16:40:00,Jul-17,Transfer,Partner,Dog,Neutered Male,5 years,Rhod Ridgeback/Labrador Retriever,Red
A754225,6/2/17,,2017-07-22T16:40:00,Jul-17,Transfer,Partner,Dog,Intact Female,1 month,Labrador Retriever Mix,Tan/White
A752980,5/10/17,Nala,2017-07-22T16:40:00,Jul-17,Adoption,Foster,Dog,Spayed Female,2 months,Miniature Schnauzer Mix,Black
A751720,5/6/17,*Lola,2017-07-22T16:43:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A752143,6/19/16,Luna,2017-07-22T17:09:00,Jul-17,Adoption,,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Black/Gray
A754261,7/18/16,,2017-07-22T17:16:00,Jul-17,Adoption,,Dog,Spayed Female,1 year,English Bulldog Mix,Brown/White
A754223,7/17/14,,2017-07-22T17:24:00,Jul-17,Transfer,Partner,Dog,Spayed Female,3 years,Chow Chow Mix,Black
A754275,7/18/15,,2017-07-22T17:40:00,Jul-17,Transfer,Partner,Dog,Neutered Male,2 years,Maltese Mix,White
A754302,1/18/16,,2017-07-22T17:40:00,Jul-17,Transfer,Partner,Dog,Neutered Male,1 year,Miniature Poodle Mix,Black/Tan
A749771,4/28/10,*Cameron,2017-07-22T17:49:00,Jul-17,Adoption,,Dog,Neutered Male,7 years,Pit Bull Mix,Tan/White
A754267,4/18/17,,2017-07-22T17:54:00,Jul-17,Adoption,,Dog,Neutered Male,3 months,Rhod Ridgeback Mix,Tan/White
A754283,10/18/16,Buddy,2017-07-22T17:57:00,Jul-17,Adoption,,Dog,Neutered Male,9 months,American Staffordshire Terrier/Labrador Retriever,Brown
A744035,2/22/14,Ike,2017-07-22T17:58:00,Jul-17,Adoption,,Dog,Neutered Male,3 years,Pit Bull Mix,Brown Brindle/White
A753968,7/13/16,,2017-07-22T18:10:00,Jul-17,Adoption,Foster,Bird,Unknown,1 year,Chicken Mix,Red
A754026,7/14/16,*Chucky,2017-07-22T18:31:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Basenji Mix,White/Red
A754080,5/5/17,*Cleveland,2017-07-22T19:06:00,Jul-17,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black
A754081,5/5/17,*Columbus,2017-07-22T19:07:00,Jul-17,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A754343,4/19/17,,2017-07-22T19:14:00,Jul-17,Transfer,Snr,Cat,Intact Male,3 months,Domestic Shorthair Mix,Brown Tabby
A754344,7/19/15,,2017-07-22T19:14:00,Jul-17,Transfer,Snr,Cat,Unknown,2 years,Domestic Shorthair Mix,Black/White
A740910,10/25/16,Luna,2017-07-22T22:01:00,Jul-17,Adoption,,Dog,Spayed Female,8 months,German Shepherd/Labrador Retriever,Blue/Gray
A753821,7/11/16,Lucky,2017-07-23T11:57:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Jack Russell Terrier Mix,White/Tan
A751208,12/30/09,Bagel,2017-07-23T12:19:00,Jul-17,Adoption,Foster,Dog,Neutered Male,7 years,Beagle Mix,Brown
A751525,6/9/16,Woody,2017-07-23T13:04:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Cocker Spaniel/Pembroke Welsh Corgi,Black/Brown
A754288,7/18/13,Patches,2017-07-23T13:29:00,Jul-17,Adoption,,Dog,Neutered Male,4 years,Harrier Mix,Chocolate/White
A754103,7/15/15,*Lira,2017-07-23T13:32:00,Jul-17,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair Mix,Calico/Orange
A750207,5/24/15,*Demeter,2017-07-23T13:33:00,Jul-17,Adoption,,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black
A754046,7/14/11,Chester,2017-07-23T13:53:00,Jul-17,Adoption,,Dog,Neutered Male,6 years,Rat Terrier Mix,White/Black
A754620,7/22/09,,2017-07-23T15:25:37,Jul-17,Transfer,Partner,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Orange
A754254,4/18/17,*Chelsea,2017-07-23T16:23:00,Jul-17,Adoption,,Dog,Intact Female,3 months,Pointer Mix,Black/White
A754327,7/19/16,,2017-07-23T16:23:00,Jul-17,Adoption,,Dog,Spayed Female,1 year,Border Collie/Labrador Retriever,Black/White
A753909,11/12/16,Hoss,2017-07-23T16:52:00,Jul-17,Adoption,,Dog,Neutered Male,8 months,Catahoula/American Pit Bull Terrier,Black/White
A754259,7/18/16,*Douglas,2017-07-23T17:19:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Miniature Pinscher/Chihuahua Shorthair,Chocolate/White
A754144,12/16/16,Princesskira,2017-07-23T17:19:00,Jul-17,Adoption,,Dog,Spayed Female,7 months,Boxer Mix,Brown/White
A740175,12/12/15,Bandit,2017-07-23T17:34:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,German Shepherd Mix,Black
A754348,5/19/17,*Goober,2017-07-23T18:01:00,Jul-17,Adoption,,Dog,Neutered Male,2 months,Border Collie Mix,Black/White
A754374,4/19/17,,2017-07-23T18:02:00,Jul-17,Adoption,,Dog,Spayed Female,3 months,Chihuahua Shorthair Mix,Tan/Black
A754017,10/14/16,Ace,2017-07-23T18:05:00,Jul-17,Adoption,,Dog,Neutered Male,9 months,Labrador Retriever Mix,Brown
A732128,8/2/12,Anastasia,2017-07-24T02:00:00,Jul-17,Adoption,Foster,Dog,Spayed Female,4 years,German Shepherd Mix,Tricolor/Brown
A754382,7/19/10,Mo,2017-07-24T11:08:00,Jul-17,Transfer,Partner,Dog,Neutered Male,7 years,Golden Retriever,Red
A754499,10/21/16,,2017-07-24T11:47:00,Jul-17,Transfer,Partner,Dog,Intact Female,9 months,Cairn Terrier Mix,Black/Brown
A754345,11/19/16,,2017-07-24T11:48:00,Jul-17,Transfer,Partner,Dog,Neutered Male,8 months,Miniature Poodle Mix,White/Brown
A754375,4/19/17,,2017-07-24T12:00:00,Jul-17,Adoption,,Dog,Spayed Female,3 months,Chihuahua Shorthair Mix,Tan/Black
A751588,5/11/17,*,2017-07-24T13:47:00,Jul-17,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A753565,4/23/17,*Aaliya,2017-07-24T14:24:00,Jul-17,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Torbie
A754652,7/22/15,,2017-07-24T14:37:06,Jul-17,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair Mix,Brown Tabby
A754653,6/22/17,,2017-07-24T14:37:44,Jul-17,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A754654,6/16/17,,2017-07-24T14:39:49,Jul-17,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A754655,6/16/17,,2017-07-24T14:40:32,Jul-17,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A754656,6/17/17,,2017-07-24T14:41:56,Jul-17,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A754657,6/15/17,,2017-07-24T14:42:18,Jul-17,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A754658,6/15/17,,2017-07-24T14:42:44,Jul-17,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A744986,3/10/12,*Harmony,2017-07-24T15:33:00,Jul-17,Adoption,Foster,Dog,Spayed Female,5 years,Cardigan Welsh Corgi,Brown Brindle/White
A753324,5/4/17,*Muriel,2017-07-24T15:45:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair Mix,Tortie
A733120,6/3/14,Poquito,2017-07-24T16:18:00,Jul-17,Adoption,,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,White/Red
A754435,7/20/16,,2017-07-24T16:40:00,Jul-17,Transfer,Snr,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A754431,4/20/17,,2017-07-24T16:40:00,Jul-17,Transfer,Snr,Cat,Intact Female,3 months,Domestic Shorthair Mix,Brown Tabby
A754432,4/20/17,,2017-07-24T16:40:00,Jul-17,Transfer,Snr,Cat,Intact Female,3 months,Domestic Shorthair Mix,Brown Tabby
A754430,4/20/17,,2017-07-24T16:41:00,Jul-17,Transfer,Snr,Cat,Intact Male,3 months,Domestic Shorthair Mix,Brown Tabby
A754434,7/20/16,,2017-07-24T17:22:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Border Collie Mix,Black/White
A744086,2/23/16,Otto,2017-07-24T17:29:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Great Pyrenees Mix,White
A754429,5/20/17,,2017-07-24T17:39:00,Jul-17,Adoption,,Dog,Neutered Male,2 months,Pit Bull Mix,Chocolate/White
A753907,7/13/12,*Fisher,2017-07-24T17:40:00,Jul-17,Adoption,,Dog,Neutered Male,5 years,Miniature Pinscher Mix,Black/Brown
A754424,5/11/17,,2017-07-24T17:41:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair Mix,Blue Tabby/White
A744407,2/7/13,Chato,2017-07-24T17:50:00,Jul-17,Transfer,Partner,Dog,Neutered Male,4 years,Pit Bull Mix,Tan/White
A736730,10/16/15,Rocky,2017-07-24T18:15:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever/Border Collie,Chocolate/White
A754659,5/22/17,*Minnie,2017-07-24T18:18:00,Jul-17,Adoption,,Dog,Spayed Female,2 months,Beagle Mix,Tricolor
A754077,2/28/17,,2017-07-24T18:20:00,Jul-17,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Cream Tabby
A754281,7/18/16,*Marcos,2017-07-24T18:35:00,Jul-17,Adoption,,Dog,Neutered Male,1 year,Pointer Mix,Black/White
A754413,5/20/17,,2017-07-24T18:56:00,Jul-17,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black/White
A753122,12/2/15,*Dutchess,2017-07-24T18:57:00,Jul-17,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,Tan/White
A754088,1/15/17,*North,2017-07-24T19:22:00,Jul-17,Adoption,,Dog,Spayed Female,6 months,Labrador Retriever/Australian Cattle Dog,Tan
A752022,5/6/17,,2017-07-24T19:36:00,Jul-17,Adoption,,Cat,Intact Male,2 months,Siamese Mix,Lynx Point/White
A753220,5/12/17,Ellie Mae,2017-07-24T22:13:00,Jul-17,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A749614,5/16/17,*Marley,2017-07-25T08:20:00,Jul-17,Adoption,Foster,Dog,Neutered Male,2 months,Labrador Retriever Mix,Black/White
A751516,5/6/17,*Cabbage,2017-07-25T08:22:00,Jul-17,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black
A751438,5/1/17,*Fudge,2017-07-25T09:23:00,Jul-17,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A749094,5/11/15,*Newt,2017-07-25T09:43:00,Jul-17,Adoption,Foster,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Brown/Tan
A750844,4/16/17,*Seymour,2017-07-25T10:44:00,Jul-17,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black
A754238,7/17/13,*Grizz,2017-07-25T11:05:00,Jul-17,Transfer,Partner,Dog,Neutered Male,4 years,Chow Chow/German Shepherd,Tan/Black
A753414,7/6/15,*Sammich,2017-07-25T11:05:00,Jul-17,Transfer,Partner,Dog,Intact Male,2 years,Chihuahua Shorthair/Beagle,Tricolor
A741784,11/18/16,Chase,2017-07-25T11:05:00,Jul-17,Transfer,Partner,Dog,Neutered Male,8 months,Labrador Retriever Mix,Black/White
A754087,1/15/16,*Frosty,2017-07-25T11:06:00,Jul-17,Transfer,Partner,Dog,Neutered Male,1 year,Catahoula Mix,White/Brown
